2842341 3781166 0.05
2842341 3792648 0.15
2842341 2505945 0.05
2842341 2007006 0.1
2064148 1153060 0.1
2064148 2100875 0.1
2064148 2219264 0.1
2064148 2243280 0.1
2064148 2324153 0.15
2064148 2388303 0.05
2064148 2591873 0.15
2064148 2610932 0.05
2064148 2627072 0.1
2064148 2773021 0.05
2064148 2901672 0.1
2064148 2918809 0.1
2064148 3060503 0.15
2064148 3093770 0.1
2064148 3129793 0.1
2064148 3152217 0.05
2064148 3161475 0.1
2064148 3191425 0.1
2064148 3380256 0.1
2064148 3522794 0.05
2064148 3524468 0.05
2064148 3561333 0.05
2064148 3580226 0.15
2064148 3587899 0.1
2064148 3592235 0.05
2064148 3617940 0.05
2064148 3713079 0.05
2064148 3729717 0.15
2064148 3751285 0.05
2064148 3769727 0.05
2064148 3780765 0.1
2064148 3781166 0.05
2064148 3792648 0.15
2064148 3829599 0.05
2064148 3858053 0.15
2064148 3873050 0.1
2064148 3879342 0.05
2064148 3879792 0.1
2064148 5074829 0.05
2064148 842830 0.05
2064148 843647 0.15
2064148 1015455 0.1
2064148 991741 0.05
2064148 1825586 0.05
2064148 1320043 0.1
2064148 1341113 0.1
2064148 1840911 0.05
2064148 1840912 0.05
2064148 2007251 0.05
2064148 384591 0.1
2256208 2269365 0.05
2256208 2355349 0.05
2256208 2574476 0.05
2256208 2577364 0.05
2256208 2610932 0.1
2256208 2773021 0.1
2256208 2901672 0.05
2256208 3047682 0.05
2256208 3113773 0.05
2256208 3149885 0.1
2256208 3228097 0.05
2256208 3380256 0.05
2256208 3522801 0.1
2256208 3580226 0.1
2256208 3772911 0.05
2256208 3781166 0.05
2256208 3792648 0.15
2256208 3812809 0.05
2256208 2065376 0.15
2256208 843647 0.1
2256208 1825594 0.05
2256208 756043 0.1
2256208 1928090 0.05
2256208 2192877 0.1
2256208 1916768 0.05
2446162 1153060 0.05
2446162 2481354 0.05
2446162 2505945 0.1
2446162 2591873 0.15
2446162 2595484 0.15
2446162 2605005 0.1
2446162 2615349 0.05
2446162 2901672 0.15
2446162 2918809 0.1
2446162 2958867 0.15
2446162 3005810 0.2
2446162 3037858 0.05
2446162 3050248 0.1
2446162 3093770 0.15
2446162 3239415 0.1
2446162 3389170 0.25
2446162 3519382 0.15
2446162 3522794 0.1
2446162 3524468 0.05
2446162 3561333 0.05
2446162 3580226 0.15
2446162 3587899 0.1
2446162 3599350 0.2
2446162 3609368 0.05
2446162 3617940 0.1
2446162 3636286 0.05
2446162 3713079 0.05
2446162 3792503 0.05
2446162 3872418 0.1
2446162 3875955 0.1
2446162 3878640 0.05
2446162 3879792 0.05
2446162 3879793 0.2
2446162 5074829 0.05
2446162 2065376 0.1
2446162 843647 0.15
2446162 1924050 0.15
2446162 474026 0.15
2446162 1935403 0.05
2446162 394916 0.15
2446162 1825586 0.05
2446162 1825594 0.15
2446162 332106 0.05
2446162 2237547 0.15
2446162 1178404 0.05
2446162 1981295 0.2
2446162 1820560 0.1
2446162 1336856 0.15
2446162 1840911 0.1
2446162 1840912 0.15
2446162 756043 0.1
2446162 2007006 0.1
2446162 1916768 0.15
2753404 2773021 0.05
2753404 3098209 0.05
2753404 3524468 0.05
2753404 3561795 0.15
2753404 3580226 0.15
2753404 3640686 0.1
2753404 3695758 0.15
2753404 3725395 0.05
2753404 3727460 0.05
2753404 3742301 0.05
2753404 3752392 0.15
2753404 3781166 0.05
2753404 3784510 0.1
2753404 3792648 0.1
2753404 3809763 0.05
2753404 2505945 0.05
2753404 843647 0.1
2753404 2659729 0.1
2753404 1924050 0.15
2753404 1935403 0.05
2753404 1825586 0.05
2753404 2627072 0.05
2753404 2457632 0.05
2753404 1042863 0.05
2753404 2388303 0.1
2753404 2691661 0.1
2753404 2591873 0.1
2753404 2246963 0.05
2753404 1869456 0.05
2753404 1320043 0.1
2753404 1840911 0.1
2753404 1081604 0.05
2753404 369440 0.1
2753404 1928090 0.05
2753404 2007006 0.05
2753404 1127210 0.15
2354553 943000 0.05
2354553 2623330 0.05
2354553 2802608 0.05
2354553 2886156 0.05
2354553 3062693 0.1
2354553 3205364 0.1
2354553 3385398 0.1
2354553 3488230 0.05
2354553 3519382 0.05
2354553 3524468 0.05
2354553 3526283 0.05
2354553 3772911 0.05
2354553 3834847 0.1
2354553 709166 0.05
2354553 2113475 0.05
2354553 2331561 0.05
2460906 2505945 0.05
2460906 2886156 0.05
2460906 2985474 0.05
2460906 3205364 0.05
2460906 3385398 0.05
2460906 3519382 0.05
2460906 3700119 0.05
2460906 3772911 0.05
2460906 3780765 0.05
2460906 3792648 0.1
2460906 3879814 0.1
2460906 2065376 0.05
2460906 398473 0.05
2460906 2321313 0.05
2460906 2055938 0.05
2460906 2009770 0.1
2460906 1840912 0.05
2580633 2256208 0.1
2580633 2591873 0.15
2580633 2610932 0.1
2580633 2627072 0.1
2580633 2726603 0.15
2580633 2758344 0.15
2580633 2896071 0.05
2580633 2901672 0.1
2580633 3005671 0.05
2580633 3047682 0.2
2580633 3060503 0.15
2580633 3149885 0.15
2580633 3205364 0.1
2580633 3386525 0.05
2580633 3481476 0.1
2580633 3483378 0.05
2580633 3488082 0.1
2580633 3500517 0.15
2580633 3519382 0.15
2580633 3524468 0.15
2580633 3560022 0.1
2580633 3580226 0.15
2580633 3580695 0.05
2580633 3594400 0.15
2580633 3595926 0.05
2580633 3617940 0.1
2580633 3621759 0.05
2580633 3742301 0.15
2580633 3751285 0.1
2580633 3761283 0.2
2580633 3767409 0.05
2580633 3772911 0.05
2580633 3780079 0.1
2580633 3816315 0.1
2580633 3840429 0.15
2580633 3852206 0.15
2580633 3875955 0.15
2580633 3879793 0.15
2580633 5060047 0.1
2580633 5082368 0.05
2580633 2065376 0.15
2580633 2505945 0.1
2580633 842830 0.2
2580633 843647 0.15
2580633 474026 0.1
2580633 1935403 0.05
2580633 1044704 0.1
2580633 985430 0.1
2580633 1825586 0.05
2580633 1825588 0.15
2580633 2222282 0.05
2580633 1825594 0.15
2580633 2577364 0.15
2580633 271200 0.05
2580633 1361370 0.1
2580633 2308096 0.2
2580633 1840909 0.15
2580633 2246963 0.2
2580633 1869456 0.05
2580633 756043 0.15
2580633 2395118 0.15
2580633 369440 0.15
2580633 1928090 0.1
2580633 2355349 0.15
2580633 2574476 0.1
2580633 2192877 0.1
2580633 2007006 0.15
2580633 1127210 0.2
2580633 1916768 0.15
2862108 2901672 0.1
2862108 2901676 0.15
2862108 3005810 0.15
2862108 3030490 0.1
2862108 3047682 0.1
2862108 3065753 0.05
2862108 3386525 0.05
2862108 3390956 0.05
2862108 3519382 0.15
2862108 3524468 0.1
2862108 3575668 0.05
2862108 3580226 0.15
2862108 3594400 0.15
2862108 3595926 0.1
2862108 3615024 0.05
2862108 3745162 0.05
2862108 3772911 0.05
2862108 3780079 0.1
2862108 3798920 0.05
2862108 3853597 0.2
2862108 3872023 0.05
2862108 3879793 0.1
2862108 2505945 0.05
2862108 811207 0.1
2862108 843647 0.15
2862108 474026 0.2
2862108 2610932 0.2
2862108 1152603 0.1
2862108 1825586 0.05
2862108 1825594 0.15
2862108 2577364 0.15
2862108 2237547 0.2
2862108 851118 0.2
2862108 2308096 0.15
2862108 1840909 0.1
2862108 756043 0.15
2862108 369440 0.2
2862108 1928090 0.15
2862108 2355349 0.1
2862108 2574476 0.15
2862108 2192877 0.15
2862108 1128854 0.1
2862108 2365076 0.15
2862108 1916768 0.15
3038508 3580226 0.05
3038508 2591873 0.1
3380256 1153060 0.05
3380256 3386525 0.05
3380256 3483378 0.1
3380256 3488082 0.1
3380256 3519382 0.05
3380256 3522801 0.1
3380256 3524468 0.05
3380256 3580226 0.05
3380256 3592235 0.05
3380256 3594400 0.05
3380256 3595926 0.1
3380256 3648265 0.05
3380256 3713079 0.1
3380256 3758818 0.05
3380256 3759546 0.1
3380256 3782970 0.05
3380256 3792648 0.1
3380256 3812809 0.05
3380256 3829599 0.05
3380256 3854713 0.1
3380256 3857301 0.1
3380256 3858053 0.1
3380256 3879342 0.05
3380256 3879793 0.1
3380256 5072799 0.1
3380256 5074829 0.1
3380256 5077312 0.1
3380256 2505945 0.05
3380256 2595484 0.1
3380256 842830 0.05
3380256 843647 0.05
3380256 1924050 0.05
3380256 2773021 0.05
3380256 474026 0.1
3380256 3065753 0.05
3380256 2605005 0.05
3380256 2610932 0.05
3380256 3113773 0.05
3380256 1152603 0.05
3380256 1825588 0.1
3380256 2222282 0.05
3380256 2627072 0.1
3380256 1825594 0.05
3380256 2577364 0.05
3380256 2336108 0.05
3380256 3051583 0.05
3380256 2237547 0.05
3380256 3228097 0.05
3380256 2591873 0.05
3380256 3005810 0.05
3380256 1840909 0.05
3380256 3149885 0.1
3380256 1840911 0.05
3380256 3129793 0.05
3380256 3005671 0.05
3380256 369440 0.1
3380256 2355349 0.05
3380256 2574476 0.05
3380256 2192877 0.05
3380256 1916768 0.05
990333 1127210 0.05
990333 1869456 0.05
990333 1924050 0.05
990333 2591873 0.05
990333 3636286 0.05
990333 3695758 0.05
990333 3784510 0.05
1345700 2007006 0.1
1345700 2108841 0.05
1345700 2627072 0.2
1345700 2758127 0.1
1345700 2802608 0.1
1345700 2855791 0.1
1345700 2886156 0.15
1345700 3044180 0.05
1345700 3205364 0.1
1345700 3233917 0.05
1345700 3524468 0.05
1345700 3586626 0.05
1345700 3692350 0.05
1345700 3695473 0.05
1345700 488507 0.05
1345700 1341112 0.2
1345700 1342771 0.1
1825633 1870403 0.15
1825633 1907370 0.05
1825633 1917108 0.05
1825633 1928090 0.1
1825633 1970754 0.1
1825633 1971847 0.1
1825633 1981295 0.1
1825633 2007006 0.05
1825633 2065376 0.1
1825633 2092544 0.1
1825633 2184204 0.1
1825633 2237547 0.15
1825633 2246963 0.1
1825633 2273363 0.15
1825633 2304157 0.05
1825633 2450217 0.15
1825633 2505945 0.05
1825633 2670861 0.1
1825633 2694283 0.05
1825633 2697713 0.05
1825633 2773021 0.05
1825633 2845623 0.05
1825633 2851722 0.05
1825633 3008323 0.1
1825633 3085841 0.05
1825633 3093770 0.15
1825633 3105368 0.1
1825633 3113773 0.05
1825633 3205364 0.1
1825633 3455891 0.05
1825633 3483378 0.05
1825633 3519382 0.05
1825633 3524468 0.1
1825633 3713079 0.05
1825633 3753220 0.05
1825633 3766304 0.05
1825633 3772911 0.05
1825633 3780765 0.1
1825633 3781166 0.1
1825633 3782970 0.05
1825633 3784564 0.05
1825633 3792648 0.15
1825633 3806656 0.05
1825633 3829599 0.05
1825633 3841895 0.05
1825633 3859380 0.05
1825633 3872418 0.05
1825633 3878640 0.05
1825633 3879810 0.2
1825633 914006 0.15
1825633 1042183 0.1
1825633 695931 0.15
1825633 826989 0.05
1825633 1355115 0.1
1825633 678777 0.15
1825633 392159 0.1
1825633 1825594 0.05
1825633 271200 0.05
1825633 503441 0.05
1825633 1336856 0.15
1825633 284958 0.15
1825633 558749 0.05
1825633 898749 0.15
2168830 2761973 0.05
2168830 2775169 0.1
2168830 2851456 0.1
2168830 3098209 0.1
2168830 3183175 0.15
2168830 3281237 0.2
2168830 3415407 0.15
2168830 3838888 0.15
2168830 5065085 0.1
2168830 5065995 0.15
2168830 1924050 0.05
2168830 1160585 0.15
2168830 369440 0.15
3526552 3587899 0.05
3526552 3732674 0.05
3526552 3780765 0.05
3526552 3782876 0.05
3526552 3879792 0.05
3526552 2065376 0.05
3526552 2505945 0.05
3526552 1015455 0.05
3526552 3519382 0.05
3526552 2243280 0.05
3526552 2100875 0.05
3526552 1840912 0.05
3526552 1127210 0.05
3526552 2886195 0.05
2065376 1823015 0.1
2065376 1153060 0.15
2065376 1825633 0.2
2065376 2073601 0.05
2065376 2097952 0.1
2065376 2174344 0.15
2065376 2192877 0.15
2065376 2203938 0.1
2065376 2243280 0.2
2065376 2245878 0.15
2065376 2246963 0.15
2065376 2256208 0.1
2065376 2296895 0.05
2065376 2304157 0.1
2065376 2308096 0.15
2065376 2310619 0.15
2065376 2313322 0.15
2065376 2321313 0.15
2065376 2324153 0.3
2065376 2355349 0.15
2065376 2358044 0.15
2065376 2388303 0.15
2065376 2404756 0.1
2065376 2446162 0.1
2065376 2457632 0.05
2065376 2460906 0.1
2065376 2469988 0.15
2065376 2505945 0.1
2065376 2520175 0.1
2065376 2574476 0.1
2065376 2577364 0.2
2065376 2580633 0.15
2065376 2591873 0.15
2065376 2595484 0.25
2065376 2599395 0.2
2065376 2610932 0.1
2065376 2627072 0.15
2065376 2659729 0.1
2065376 2670861 0.1
2065376 2736820 0.1
2065376 2746726 0.05
2065376 2773021 0.05
2065376 2851722 0.1
2065376 2886153 0.05
2065376 2886156 0.15
2065376 2886177 0.05
2065376 2886187 0.15
2065376 2886189 0.05
2065376 2886195 0.05
2065376 2886979 0.2
2065376 2901672 0.15
2065376 2916433 0.05
2065376 2918809 0.1
2065376 2944543 0.1
2065376 2969609 0.1
2065376 2981670 0.2
2065376 2984603 0.1
2065376 2985474 0.05
2065376 2993299 0.05
2065376 2997413 0.25
2065376 3005671 0.1
2065376 3010470 0.15
2065376 3037858 0.05
2065376 3041907 0.15
2065376 3047682 0.15
2065376 3051583 0.15
2065376 3060503 0.15
2065376 3065753 0.05
2065376 3093770 0.1
2065376 3113773 0.1
2065376 3129793 0.15
2065376 3145809 0.25
2065376 3149885 0.25
2065376 3180905 0.05
2065376 3205364 0.1
2065376 3239415 0.15
2065376 3309278 0.1
2065376 3389170 0.3
2065376 3428226 0.1
2065376 3428573 0.1
2065376 3432837 0.15
2065376 3454777 0.05
2065376 3455891 0.15
2065376 3519382 0.1
2065376 3522794 0.05
2065376 3524468 0.05
2065376 3525003 0.05
2065376 3526552 0.05
2065376 3561333 0.05
2065376 3561795 0.2
2065376 3580226 0.2
2065376 3583237 0.15
2065376 3586991 0.1
2065376 3587899 0.1
2065376 3592235 0.1
2065376 3601050 0.15
2065376 3612313 0.1
2065376 3617940 0.15
2065376 3648265 0.25
2065376 3658666 0.15
2065376 3685915 0.15
2065376 3693001 0.05
2065376 3695758 0.15
2065376 3699778 0.05
2065376 3700119 0.1
2065376 3700783 0.05
2065376 3710356 0.1
2065376 3713079 0.1
2065376 3726618 0.25
2065376 3726689 0.2
2065376 3732674 0.1
2065376 3742301 0.15
2065376 3742386 0.05
2065376 3745283 0.1
2065376 3746104 0.15
2065376 3746908 0.15
2065376 3751285 0.05
2065376 3753220 0.1
2065376 3756635 0.25
2065376 3758321 0.15
2065376 3759546 0.05
2065376 3760079 0.15
2065376 3769727 0.05
2065376 3772911 0.05
2065376 3780765 0.15
2065376 3781166 0.1
2065376 3781813 0.05
2065376 3782876 0.1
2065376 3782972 0.05
2065376 3792503 0.1
2065376 3792648 0.15
2065376 3816315 0.1
2065376 3829596 0.15
2065376 3829599 0.2
2065376 3835471 0.1
2065376 3840429 0.25
2065376 3843799 0.1
2065376 3849624 0.05
2065376 3852206 0.15
2065376 3854713 0.15
2065376 3857301 0.15
2065376 3858053 0.2
2065376 3860196 0.1
2065376 3861577 0.05
2065376 3861756 0.05
2065376 3863013 0.05
2065376 3868162 0.2
2065376 3870952 0.15
2065376 3872418 0.1
2065376 3872801 0.15
2065376 3873012 0.25
2065376 3875955 0.2
2065376 3878640 0.05
2065376 3878726 0.2
2065376 3879780 0.15
2065376 3879787 0.1
2065376 3879788 0.1
2065376 3879791 0.05
2065376 3879792 0.1
2065376 3879793 0.2
2065376 3879798 0.05
2065376 3879814 0.15
2065376 3879820 0.15
2065376 3879831 0.15
2065376 5060047 0.05
2065376 5074829 0.1
2065376 5080247 0.15
2065376 5082368 0.05
2065376 992535 0.15
2065376 842830 0.3
2065376 1907370 0.15
2065376 1930288 0.05
2065376 843647 0.15
2065376 1924050 0.25
2065376 1042183 0.15
2065376 991741 0.05
2065376 826989 0.15
2065376 1825586 0.05
2065376 1255747 0.05
2065376 1917108 0.2
2065376 2055938 0.15
2065376 1825594 0.2
2065376 1088084 0.1
2065376 1361370 0.05
2065376 1830939 0.1
2065376 1973274 0.15
2065376 1981295 0.2
2065376 2009770 0.1
2065376 1840911 0.1
2065376 1840912 0.2
2065376 756043 0.05
2065376 558749 0.05
2065376 1928090 0.1
2065376 497850 0.05
2065376 1971847 0.15
2065376 2007006 0.2
2065376 898749 0.2
2065376 1127210 0.2
2065376 1916768 0.05
2892422 3105368 0.05
2892422 3205364 0.05
2892422 3271207 0.05
2892422 3455891 0.05
2892422 3483378 0.05
2892422 3772911 0.05
2892422 3859380 0.05
2892422 3878640 0.05
2892422 3879810 0.05
2892422 2304157 0.05
2892422 1042183 0.1
2892422 1917108 0.1
2892422 2246963 0.05
2892422 2851722 0.05
2892422 558749 0.1
2892422 2670861 0.1
2892422 2694283 0.05
2892422 898749 0.05
3093770 1153060 0.1
3093770 2446162 0.15
3093770 1825633 0.15
3093770 2065376 0.05
3093770 3105368 0.15
3093770 3109580 0.05
3093770 3113773 0.1
3093770 3149885 0.2
3093770 3191425 0.1
3093770 3192266 0.15
3093770 3205364 0.2
3093770 3239415 0.2
3093770 3389170 0.2
3093770 3455891 0.2
3093770 3519382 0.1
3093770 3524468 0.1
3093770 3525238 0.05
3093770 3537188 0.05
3093770 3580226 0.1
3093770 3594400 0.1
3093770 3599350 0.15
3093770 3612444 0.05
3093770 3617940 0.15
3093770 3618606 0.15
3093770 3710356 0.05
3093770 3713079 0.1
3093770 3726618 0.25
3093770 3734132 0.05
3093770 3759546 0.1
3093770 3760079 0.15
3093770 3772911 0.1
3093770 3780765 0.05
3093770 3781166 0.1
3093770 3782970 0.05
3093770 3782972 0.05
3093770 3792503 0.05
3093770 3792648 0.2
3093770 3806656 0.15
3093770 3829519 0.05
3093770 3829568 0.05
3093770 3829596 0.1
3093770 3829599 0.1
3093770 3841895 0.15
3093770 3859380 0.1
3093770 3861756 0.05
3093770 3872418 0.05
3093770 3872801 0.1
3093770 3875955 0.2
3093770 3878640 0.05
3093770 3879780 0.15
3093770 3879787 0.15
3093770 3879788 0.1
3093770 3879798 0.05
3093770 3879810 0.15
3093770 3879820 0.1
3093770 5074829 0.1
3093770 2505945 0.1
3093770 2493658 0.15
3093770 914006 0.1
3093770 2184204 0.2
3093770 842830 0.15
3093770 1907370 0.1
3093770 2630277 0.05
3093770 3085841 0.05
3093770 3047682 0.05
3093770 843647 0.15
3093770 2993299 0.1
3093770 2304157 0.1
3093770 2773021 0.15
3093770 3050248 0.15
3093770 1042183 0.05
3093770 3065753 0.1
3093770 991741 0.05
3093770 3074585 0.05
3093770 394916 0.1
3093770 695931 0.15
3093770 2245878 0.1
3093770 826989 0.2
3093770 2450217 0.15
3093770 2610932 0.15
3093770 2174344 0.25
3093770 1355115 0.1
3093770 2845623 0.15
3093770 2746726 0.05
3093770 1825586 0.05
3093770 678777 0.15
3093770 2222282 0.05
3093770 904314 0.05
3093770 2627072 0.25
3093770 1917108 0.1
3093770 2481354 0.1
3093770 392159 0.1
3093770 1970754 0.1
3093770 2535468 0.05
3093770 1825594 0.1
3093770 271200 0.05
3093770 1123292 0.05
3093770 1361370 0.1
3093770 2237547 0.1
3093770 2944543 0.1
3093770 1981295 0.15
3093770 2591873 0.15
3093770 503441 0.05
3093770 3008323 0.1
3093770 1820560 0.15
3093770 1840909 0.1
3093770 2246963 0.15
3093770 1869456 0.05
3093770 993486 0.05
3093770 1336856 0.1
3093770 1341113 0.2
3093770 1840911 0.05
3093770 1840912 0.15
3093770 756043 0.1
3093770 2273363 0.1
3093770 2851722 0.05
3093770 1233807 0.1
3093770 2790087 0.1
3093770 284958 0.15
3093770 2918809 0.1
3093770 558749 0.1
3093770 3080104 0.15
3093770 3060503 0.1
3093770 3005671 0.05
3093770 1870403 0.15
3093770 2226047 0.15
3093770 1928090 0.05
3093770 2670861 0.15
3093770 2097952 0.1
3093770 2694283 0.15
3093770 3037858 0.05
3093770 1971847 0.05
3093770 2886189 0.05
3093770 2007006 0.1
3093770 898749 0.1
3093770 1127210 0.15
3093770 1121039 0.15
3093770 2997413 0.15
3093770 1916768 0.1
3093770 2839943 0.05
3537083 3580226 0.05
3537083 3792648 0.1
3537083 2505945 0.05
3537083 2627072 0.05
3537083 3519382 0.05
3537083 2591873 0.05
3537083 1840911 0.05
3809414 3816315 0.05
3809414 5082368 0.05
3809414 3432837 0.05
3809414 3746908 0.05
3809414 2627072 0.05
3809414 2246963 0.05
3840429 2580633 0.05
3840429 2065376 0.05
3840429 3852206 0.05
3840429 3712443 0.15
3840429 2652652 0.05
3840429 2659729 0.1
3840429 3772911 0.05
3840429 3781166 0.05
3840429 2245878 0.05
3840429 2610932 0.1
3840429 2627072 0.1
3840429 3519382 0.05
3840429 3751285 0.1
3840429 1869456 0.05
3840429 3742301 0.1
3840429 756043 0.05
3840429 2758344 0.1
3840429 3098209 0.05
3840429 1127210 0.1
3752392 2505945 0.1
3752392 3781166 0.05
3752392 3792648 0.15
3752392 3727460 0.05
3752392 3524468 0.05
3752392 2627072 0.1
3752392 3569122 0.1
3752392 3519382 0.05
3752392 2691661 0.1
3752392 2246963 0.15
3752392 1869456 0.05
3752392 1840911 0.05
3752392 1127210 0.1
3752392 3700924 0.1
3812809 3380256 0.05
3812809 2505945 0.05
3812809 3879793 0.05
3812809 3793066 0.05
3812809 3595926 0.05
3812809 3759546 0.05
3812809 3205364 0.05
3812809 842830 0.05
3812809 3386525 0.05
3812809 843647 0.05
3812809 2773021 0.05
3812809 3727460 0.05
3812809 3772911 0.05
3812809 2610932 0.05
3812809 3524468 0.05
3812809 1825588 0.1
3812809 678777 0.05
3812809 2627072 0.05
3812809 3519382 0.05
3812809 1825594 0.05
3812809 3560022 0.05
3812809 3594400 0.05
3812809 2237547 0.05
3812809 3228097 0.05
3812809 3793357 0.1
3812809 3005810 0.05
3812809 3711927 0.05
3812809 2246963 0.05
3812809 3149885 0.05
3812809 1840911 0.05
3812809 3580226 0.05
3812809 3792648 0.1
3812809 3005671 0.05
3812809 369440 0.05
3812809 2355349 0.05
3812809 2694283 0.1
3812809 2574476 0.05
3812809 3390956 0.05
3812809 3483378 0.1
3812809 3522801 0.05
3812809 3713079 0.05
3812809 1916768 0.1
1361247 1840911 0.1
1361247 2007006 0.2
1361247 2097952 0.1
1361247 2839943 0.2
1361247 2918809 0.1
1361247 3519382 0.1
1361247 3524468 0.1
1361247 3580226 0.2
2515829 2505945 0.05
2515829 2615349 0.1
2515829 2886156 0.1
2515829 3039004 0.1
2515829 3205364 0.1
2515829 3385398 0.05
2515829 3433462 0.05
2515829 3519382 0.1
2515829 3524468 0.1
2515829 3580226 0.05
2515829 3617940 0.05
2515829 3750115 0.15
2515829 3772911 0.05
2515829 3781166 0.05
2515829 3792648 0.15
2515829 3852206 0.1
2515829 3875955 0.1
2515829 3879814 0.15
2515829 5100037 0.15
2515829 398473 0.05
2515829 2321313 0.05
2515829 1825586 0.05
